Parameter,Object,Object timestamp,Writable,Writable timestamp,Value,Value type,Value timestamp,Notification,Notification timestamp,Access list,Access list timestamp
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.1.X_HW_MultiCastVlanAct,false,2023-12-28T15:43:06.672Z,true,2023-12-28T15:43:06.672Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.1.X_HW_Speed,false,2023-12-28T15:43:06.672Z,false,2023-12-28T15:43:06.672Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.1.X_HW_VLAN,false,2023-12-28T15:43:06.672Z,true,2023-12-28T15:43:06.672Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.2,true,2023-12-28T15:43:06.672Z,true,2023-12-28T15:43:06.672Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.3,true,2023-12-28T15:43:06.672Z,true,2023-12-28T15:43:06.672Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.4,true,2023-12-28T15:43:06.672Z,true,2023-12-28T15:43:06.672Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceNumberOfEntries,false,2023-12-28T15:43:06.672Z,false,2023-12-28T15:43:06.672Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement,true,2023-12-28T15:43:06.672Z,true,2023-12-28T15:43:06.672Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.AllowedMACAddresses,false,2023-12-28T15:43:06.672Z,true,2023-12-28T15:43:06.672Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.AssociatedConnection,false,2023-12-28T15:43:06.672Z,true,2023-12-28T15:43:06.672Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.DHCPConditionalPoolNumberOfEntries,false,2023-12-28T15:43:06.672Z,false,2023-12-28T15:43:06.672Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.DHCPLeaseTime,false,2023-12-28T15:43:06.672Z,true,2023-12-28T15:43:06.672Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.DHCPOption,true,2023-12-28T15:43:06.672Z,true,2023-12-28T15:43:06.672Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.DHCPOptionNumberOfEntries,false,2023-12-28T15:43:06.672Z,false,2023-12-28T15:43:06.672Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.DHCPRelay,false,2023-12-28T15:43:06.672Z,false,2023-12-28T15:43:06.672Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.DHCPServerConfigurable,false,2023-12-28T15:43:06.672Z,true,2023-12-28T15:43:06.672Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.DHCPServerEnable,false,2023-12-28T15:43:06.672Z,true,2023-12-28T15:43:06.672Z,"",,,,,,
