Parameter,Object,Object timestamp,Writable,Writable timestamp,Value,Value type,Value timestamp,Notification,Notification timestamp,Access list,Access list timestamp
Device.Bridging.Bridge.1.Port.15,true,2023-05-25T21:04:24.895Z,true,2023-05-25T21:04:24.895Z,"",,,,,,
Device.Bridging.Bridge.1.Port.15.Alias,false,2023-05-25T21:04:24.895Z,true,2023-05-25T21:04:24.895Z,"cpe-bridgeport",xsd:string,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.15.Enable,false,2023-05-25T21:04:24.895Z,true,2023-05-25T21:04:24.895Z,"true",xsd:boolean,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.15.LastChange,false,2023-05-25T21:04:24.895Z,false,2023-05-25T21:04:24.895Z,"0",xsd:unsignedInt,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.15.LowerLayers,false,2023-05-25T21:04:24.895Z,true,2023-05-25T21:04:24.895Z,"Device.WiFi.SSID.9.",xsd:string,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.15.ManagementPort,false,2023-05-25T21:04:24.895Z,true,2023-05-25T21:04:24.895Z,"false",xsd:boolean,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.15.Name,false,2023-05-25T21:04:24.895Z,false,2023-05-25T21:04:24.895Z,"ra4",xsd:string,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.15.Status,false,2023-05-25T21:04:24.895Z,false,2023-05-25T21:04:24.895Z,"Up",xsd:string,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.16,true,2023-05-25T21:04:24.895Z,true,2023-05-25T21:04:24.895Z,"",,,,,,
Device.Bridging.Bridge.1.Port.16.Alias,false,2023-05-25T21:04:24.895Z,true,2023-05-25T21:04:24.895Z,"cpe-bridgeport",xsd:string,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.16.Enable,false,2023-05-25T21:04:24.895Z,true,2023-05-25T21:04:24.895Z,"true",xsd:boolean,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.16.LastChange,false,2023-05-25T21:04:24.895Z,false,2023-05-25T21:04:24.895Z,"0",xsd:unsignedInt,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.16.LowerLayers,false,2023-05-25T21:04:24.895Z,true,2023-05-25T21:04:24.895Z,"Device.WiFi.SSID.10.",xsd:string,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.16.ManagementPort,false,2023-05-25T21:04:24.895Z,true,2023-05-25T21:04:24.895Z,"false",xsd:boolean,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.16.Name,false,2023-05-25T21:04:24.895Z,false,2023-05-25T21:04:24.895Z,"rai4",xsd:string,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.16.Status,false,2023-05-25T21:04:24.895Z,false,2023-05-25T21:04:24.895Z,"Up",xsd:string,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.17,true,2023-05-25T21:04:24.895Z,true,2023-05-25T21:04:24.895Z,"",,,,,,
Device.Bridging.Bridge.1.Port.17.Alias,false,2023-05-25T21:04:24.895Z,true,2023-05-25T21:04:24.895Z,"cpe-bridgeport",xsd:string,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.17.Enable,false,2023-05-25T21:04:24.895Z,true,2023-05-25T21:04:24.895Z,"true",xsd:boolean,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.17.LastChange,false,2023-05-25T21:04:24.895Z,false,2023-05-25T21:04:24.895Z,"0",xsd:unsignedInt,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.17.LowerLayers,false,2023-05-25T21:04:24.895Z,true,2023-05-25T21:04:24.895Z,"Device.WiFi.SSID.11.",xsd:string,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.17.ManagementPort,false,2023-05-25T21:04:24.895Z,true,2023-05-25T21:04:24.895Z,"false",xsd:boolean,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.17.Name,false,2023-05-25T21:04:24.895Z,false,2023-05-25T21:04:24.895Z,"ra5",xsd:string,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.17.Status,false,2023-05-25T21:04:24.895Z,false,2023-05-25T21:04:24.895Z,"Up",xsd:string,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.18,true,2023-05-25T21:04:24.895Z,true,2023-05-25T21:04:24.895Z,"",,,,,,
Device.Bridging.Bridge.1.Port.18.Alias,false,2023-05-25T21:04:24.895Z,true,2023-05-25T21:04:24.895Z,"cpe-bridgeport",xsd:string,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.18.Enable,false,2023-05-25T21:04:24.895Z,true,2023-05-25T21:04:24.895Z,"true",xsd:boolean,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.18.LastChange,false,2023-05-25T21:04:24.895Z,false,2023-05-25T21:04:24.895Z,"0",xsd:unsignedInt,2023-05-25T21:04:24.897Z,,,,
Device.Bridging.Bridge.1.Port.18.LowerLayers,false,2023-05-25T21:04:24.895Z,true,2023-05-25T21:04:24.895Z,"Device.WiFi.SSID.12.",xsd:string,2023-05-25T21:04:24.897Z,,,,
